product_id,product_name,category,subcategory,brand,price,cost,weight,dimensions,color,material,stock_quantity,reorder_level,supplier_id,launch_date,rating,is_discontinued
PROD_000982,Centralized content-based flexibility,Home & Garden,Home & Garden_Sub_2,Mcmillan Ltd,722.13,464.72,28.03,6x11x11,DarkTurquoise,Metal,63,76,SUPP_041,2024-07-17,4.5,False
PROD_000983,Assimilated clear-thinking hub,Toys,Toys_Sub_4,Taylor-Smith,830.53,619.12,26.73,15x20x23,MidnightBlue,Metal,556,42,SUPP_092,2024-09-07,4.9,False
PROD_000984,Upgradable radical synergy,Books,Books_Sub_3,Archer-Sharp,400.59,265.44,47.14,35x10x45,CadetBlue,Metal,799,30,SUPP_002,2025-06-26,5.0,False
PROD_000985,Business-focused tertiary leverage,Sports,Sports_Sub_2,Lee-Mitchell,249.32,195.4,21.25,7x33x35,LightSlateGray,Glass,30,49,SUPP_099,2023-05-14,1.5,False
PROD_000986,Customer-focused actuating project,Home & Garden,Home & Garden_Sub_5,Brooks and Sons,753.78,533.54,24.73,50x32x50,Navy,Glass,931,70,SUPP_039,2025-07-23,1.2,False
PROD_000987,Open-architected modular Local Area Network,Automotive,Automotive_Sub_4,"Costa, Lopez and Lane",864.63,560.47,3.84,33x46x26,LightGray,Metal,812,47,SUPP_089,2023-10-06,1.2,True
PROD_000988,Fully-configurable fresh-thinking open architecture,Home & Garden,Home & Garden_Sub_1,Wilson Inc,883.65,701.0,18.58,9x6x49,Gray,Leather,833,86,SUPP_092,2024-04-27,4.5,True
PROD_000989,Face-to-face systemic Internet solution,Books,Books_Sub_3,Lopez-Smith,800.3,550.11,40.24,13x27x22,LightSkyBlue,Metal,442,54,SUPP_038,2024-07-29,4.5,False
PROD_000990,Ameliorated motivating array,Home & Garden,Home & Garden_Sub_5,"Mann, Franklin and Gallagher",186.1,119.83,49.9,32x50x50,OrangeRed,Metal,594,80,SUPP_041,2023-02-27,3.8,False
PROD_000991,Distributed client-driven circuit,Clothing,Clothing_Sub_5,"Patel, Ramirez and Thomas",177.57,136.17,46.4,41x17x29,Aqua,Leather,196,95,SUPP_081,2025-05-07,1.7,False
PROD_000992,Right-sized high-level forecast,Beauty,Beauty_Sub_5,Barrett-Hardy,31.13,21.52,44.24,7x22x16,LightGoldenRodYellow,Leather,897,39,SUPP_046,2024-01-06,4.6,False
PROD_000993,Distributed fresh-thinking frame,Home & Garden,Home & Garden_Sub_1,Richardson PLC,525.85,335.19,30.14,42x20x9,Pink,Plastic,742,64,SUPP_088,2022-11-15,3.3,False
PROD_000994,Mandatory didactic monitoring,Clothing,Clothing_Sub_2,Gray Inc,325.56,226.56,15.69,34x8x27,Thistle,Plastic,834,70,SUPP_084,2023-09-14,1.0,False
PROD_000995,Function-based hybrid contingency,Electronics,Electronics_Sub_5,Patel Inc,556.06,378.07,38.74,24x41x23,Navy,Leather,591,88,SUPP_079,2025-03-02,4.2,False
PROD_000996,Mandatory client-server Graphical User Interface,Toys,Toys_Sub_4,Mathews and Sons,384.11,258.0,20.87,31x13x9,Orchid,Metal,559,11,SUPP_042,2022-11-01,4.6,False
PROD_000997,Vision-oriented asymmetric initiative,Sports,Sports_Sub_5,"Donovan, Thompson and Quinn",286.68,220.52,18.01,15x15x28,DarkBlue,Fabric,340,53,SUPP_013,2024-08-19,1.8,False
PROD_000998,Re-contextualized real-time help-desk,Home & Garden,Home & Garden_Sub_1,"Glenn, Garcia and Rodriguez",745.07,463.39,30.66,27x23x11,LavenderBlush,Fabric,423,36,SUPP_085,2024-02-28,3.8,False
PROD_000999,Assimilated zero-defect secured line,Clothing,Clothing_Sub_1,Hall PLC,600.68,403.11,24.94,26x11x48,Wheat,Metal,1000,64,SUPP_030,2024-01-22,2.6,False
PROD_001000,Fully-configurable asymmetric installation,Electronics,Electronics_Sub_3,Ramirez LLC,736.63,569.59,12.67,36x20x36,Ivory,Metal,144,40,SUPP_034,2024-06-12,1.5,False
